volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,Bulan,Jam,jarak_km,luas_km2,sudut_deg,radius_km
Semeru,2,-8.10805,112.92,3676,400.0,2.2,225.0,22.0,138.0,10,21,19.805019780306363,306.7621775496382,312.4614915984068,11.563679410214302
Semeru,2,-8.10805,112.92,3676,200.0,5.7,247.5,22.0,113.0,9,2,38.95735122248462,2760.3470728252432,262.3405661643325,17.55241323262323
Semeru,2,-8.10805,112.92,3676,500.0,3.2,270.0,22.0,110.0,9,17,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,700.0,2.7,270.0,22.0,193.0,10,13,24.76132189975276,368.0003682267184,237.86376859608856,13.3566017638629
Semeru,2,-8.10805,112.92,3676,300.0,1.3000000000000005,225.0,20.0,88.0,2,14,15.800788837819136,184.0001841133592,124.77622458245786,8.824424298041228
Semeru,2,-8.10805,112.92,3676,300.0,8.2,315.0,20.0,152.0,4,13,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,400.0,1.5,225.0,21.0,86.0,5,14,23.3189554732816,429.46704856949344,326.32034103537165,12.752456518222752
Semeru,2,-8.10805,112.92,3676,600.0,1.2000000000000002,0.0,22.0,123.0,2,18,15.800788837819136,214.6668814655857,142.5776149134907,8.616325131581716
Semeru,2,-8.10805,112.92,3676,600.0,1.5,225.0,22.0,79.0,7,17,19.78881681526105,214.72027747526548,287.94059869650124,11.181872856285356
Semeru,2,-8.10805,112.92,3676,500.0,4.3,0.0,22.0,123.0,11,13,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,600.0,7.2,180.0,22.0,94.0,10,22,27.49404494471941,368.1146130595658,290.8741159573181,15.610354560446096
Semeru,2,-8.10805,112.92,3676,500.0,8.5,180.0,22.0,103.0,12,18,12.213570232467887,122.69730141443742,346.6034626199416,7.16899478054869
Semeru,2,-8.10805,112.92,3676,400.0,2.2,0.0,23.0,133.0,2,22,12.601602777969266,153.33348676113263,166.30808595066625,7.582020837824953
Semeru,2,-8.10805,112.92,3676,700.0,4.1,0.0,22.0,89.0,2,17,12.431279497761324,184.0116786674544,132.26302531014312,7.1537222316021705
Merapi,2,-7.54194,110.44194,2968,3000.0,9.6,315.0,70.0,202.0,3,6,50.99244714964517,368.5070995740713,265.9448965135988,26.40704013726679
Semeru,2,-8.10805,112.92,3676,200.0,4.4,225.0,19.0,69.0,9,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,8.0,0.0,21.0,99.0,1,16,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,700.0,3.2,67.5,20.0,96.0,12,0,16.462408889726973,306.7621775496382,360.0,8.371107335262732
Semeru,2,-8.10805,112.92,3676,800.0,0.9999999999999996,202.5,23.0,125.0,1,23,23.31895547328049,276.08595979467435,50.02871375612708,11.312046932843812
Semeru,2,-8.10805,112.92,3676,600.0,4.9,0.0,22.0,105.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,400.0,1.2000000000000002,225.0,21.0,112.0,10,12,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,5.5,247.5,22.0,124.0,9,0,22.656981086711905,582.7761151336509,284.43281890624525,12.120094485291093
Semeru,2,-8.10805,112.92,3676,700.0,3.9,0.0,22.0,110.0,5,13,23.3189554732816,306.7621775496382,313.9968278510786,11.916693276016357
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,0.0,22.0,101.0,5,12,19.805019780306363,337.438395304698,324.2851077465281,11.201186248555272
Semeru,2,-8.10805,112.92,3676,500.0,7.8,270.0,22.0,120.0,12,2,24.76132189975276,1012.1900947058148,285.7461246535474,13.584855648939108
Semeru,2,-8.10805,112.92,3676,700.0,2.7,0.0,22.0,89.0,1,11,19.788816815259747,245.39460282887484,75.01980405700047,11.160444884790198
Semeru,2,-8.10805,112.92,3676,900.0,7.5,225.0,22.0,121.0,12,0,12.213570232467887,214.72027747526548,360.0,8.033116018191592
Semeru,2,-8.10805,112.92,3676,800.0,2.5,0.0,22.0,106.0,6,13,27.52765006151073,337.45914747599386,310.73152945697615,13.556808115670057
Semeru,2,-8.10805,112.92,3676,700.0,2.7,135.0,22.0,117.0,2,15,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,900.0,0.9999999999999996,90.0,22.0,123.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,400.0,8.0,45.0,22.0,101.0,1,1,17.358510364564754,521.4635310115257,332.4827666817999,9.181986273276989
Semeru,2,-8.10805,112.92,3676,500.0,4.7,0.0,20.0,101.0,1,18,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,400.0,0.6000000000000001,180.0,20.0,99.0,3,18,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,800.0,2.1,225.0,21.0,150.0,8,23,23.3189554732816,368.1146130595658,309.9383220970641,11.959195904390825
Semeru,2,-8.10805,112.92,3676,500.0,7.6,225.0,22.0,118.0,10,2,32.14950655266692,1135.0898596920197,312.13867078744386,17.34801695345302
Semeru,2,-8.10805,112.92,3676,800.0,7.4,135.0,22.0,114.0,12,23,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Semeru,2,-8.10805,112.92,3676,600.0,6.7,292.5,23.0,135.0,4,17,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Raung,2,-8.125,114.0419444,3332,1200.0,1.6,270.0,4.0,124.0,6,9,16.19508197677124,184.04140054715373,323.79162875579044,8.33812261348042
Semeru,2,-8.10805,112.92,3676,500.0,2.5,0.0,22.0,78.0,5,14,24.57071414231177,429.46704856949344,319.04428981052166,13.635109654640171
Semeru,2,-8.10805,112.92,3676,1100.0,2.2,225.0,22.0,122.0,3,23,17.356332494464517,214.70698978607427,273.7821492895081,10.073441126418365
Semeru,2,-8.10805,112.92,3676,300.0,2.6000000000000005,90.0,20.0,106.0,5,23,29.604884777395323,521.4957018343849,303.1109889566196,15.97936212384462
Semeru,2,-8.10805,112.92,3676,800.0,5.8,225.0,21.0,107.0,9,0,19.78881681526105,552.1036880213536,278.3524469461448,10.634621432559378
Semeru,2,-8.10805,112.92,3676,800.0,4.0,270.0,22.0,98.0,7,17,24.57071414231177,276.06892818248417,276.806488726298,14.428829838097114
Semeru,2,-8.10805,112.92,3676,500.0,5.2,225.0,22.0,135.0,12,13,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,600.0,0.8999999999999995,22.5,22.0,170.0,4,18,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,800.0,2.3,0.0,22.0,119.0,2,13,33.456371774323614,306.7242711229633,88.39250511092135,16.901030792076675
Semeru,2,-8.10805,112.92,3676,500.0,6.1,225.0,22.0,122.0,1,20,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,225.0,22.0,101.0,6,23,32.073123865856594,521.5277733719905,304.80504610257333,17.221971484627222
Semeru,2,-8.10805,112.92,3676,800.0,2.8,135.0,22.0,118.0,2,23,12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
Semeru,2,-8.10805,112.92,3676,1000.0,0.6000000000000001,157.5,22.0,160.0,2,22,7.978772093601114,122.67445244496956,148.56736113210312,4.870151201880573
Bromo,2,-7.941944444,112.95,2329,8965.0,7.8,0.0,9.0,124.0,3,0,35.29348358965698,398.7613002429145,221.9204275224468,18.485668465855927
Semeru,2,-8.10805,112.92,3676,500.0,3.8,225.0,22.0,69.0,8,15,19.805019780306363,337.438395304698,324.2851077465281,11.201186248555272
Semeru,2,-8.10805,112.92,3676,700.0,7.9,67.5,21.0,121.0,1,14,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,900.0,2.5,45.0,22.0,126.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,500.0,1.5,0.0,22.0,137.0,2,17,12.601602777969266,184.0001841133592,143.89109617627446,7.418914513875479
Semeru,2,-8.10805,112.92,3676,900.0,1.9,0.0,22.0,123.0,4,23,12.237024358838871,398.74155245986645,42.8425396628117,8.019345110681119
Semeru,2,-8.10805,112.92,3676,500.0,3.2,225.0,22.0,112.0,10,10,15.494548664356016,337.4175788897988,325.5374119764455,9.134750945695274
Semeru,2,-8.10805,112.92,3676,800.0,7.699999999999999,45.0,21.0,126.0,4,1,17.358510364564754,276.08595979467435,2.963860913584625,10.005859042403651
Bromo,2,-7.941944444,112.95,2329,9925.0,5.0,0.0,9.0,124.0,3,0,29.698552627910004,306.739461725406,203.41291781548185,15.05358730899071
Semeru,2,-8.10805,112.92,3676,700.0,2.5,0.0,22.0,130.0,3,0,22.01769522279153,460.05784547080856,263.60992010231587,11.523294798671456
Bromo,2,-7.941944444,112.95,2329,8645.0,2.6000000000000005,236.0,9.0,124.0,2,2,59.60351482112516,705.4570755552462,239.23605320005228,32.07669311846256
Semeru,2,-8.10805,112.92,3676,1000.0,1.3000000000000005,225.0,22.0,191.0,6,22,35.252553388016295,398.8153561079927,298.0098138688387,19.394343326368617
Semeru,2,-8.10805,112.92,3676,700.0,0.6000000000000001,225.0,22.0,97.0,6,13,27.52765006151073,368.1372517919933,313.8449527617429,13.87361663641128
Semeru,2,-8.10805,112.92,3676,700.0,5.7,270.0,21.0,124.0,1,0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,700.0,1.5,270.0,22.0,154.0,5,22,35.252553388016295,582.8839820039893,307.98483871649745,19.539052659565343
Semeru,2,-8.10805,112.92,3676,800.0,2.9,45.0,22.0,170.0,12,15,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,500.0,4.3,270.0,22.0,146.0,12,17,17.358510364564754,184.0573065297829,22.78030293491281,8.950936812183128
Raung,2,-8.125,114.0419444,3332,750.0,2.7,135.0,4.0,124.0,6,15,12.780868492280144,153.35833090331818,300.306732997592,7.746004604195605
Semeru,2,-8.10805,112.92,3676,1000.0,3.7,67.5,22.0,167.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,600.0,0.7000000000000002,157.5,22.0,143.0,11,23,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,600.0,5.6,270.0,22.0,125.0,12,15,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,500.0,0.3999999999999999,67.5,20.0,110.0,3,23,17.356332494464517,276.06892818248417,297.4616646630379,9.67235874675626
Semeru,2,-8.10805,112.92,3676,700.0,6.6,22.5,21.0,117.0,1,0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,500.0,11.8,135.0,22.0,98.0,11,10,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074
Semeru,2,-8.10805,112.92,3676,500.0,4.5,225.0,21.0,68.0,8,22,24.57071414231177,368.1146130595658,305.5917202337793,13.627023820636346
Semeru,2,-8.10805,112.92,3676,700.0,0.3999999999999999,225.0,21.0,141.0,2,17,12.431279497761324,184.0116786674544,132.26302531014312,7.1537222316021705
Semeru,2,-8.10805,112.92,3676,400.0,4.7,225.0,22.0,133.0,6,10,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739
Raung,2,-8.125,114.0419444,3332,11221.0,6.1,267.0,9.0,124.0,1,0,27.38192912529216,275.9572896869153,219.8726434920316,15.24194629370053
Semeru,2,-8.10805,112.92,3676,500.0,1.5,247.5,22.0,135.0,8,22,23.3189554732816,368.1146130595658,317.3565292647865,12.488201011076972
Semeru,2,-8.10805,112.92,3676,500.0,3.3,45.0,22.0,122.0,2,13,16.51389428621559,184.02313818832343,102.95849610365676,9.652983916980263
Semeru,2,-8.10805,112.92,3676,500.0,0.2999999999999998,225.0,22.0,113.0,4,14,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,400.0,8.1,0.0,20.0,68.0,4,16,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,300.0,6.0,0.0,19.0,55.0,2,23,34.912556403892246,551.965963584659,111.27887179844154,20.81090789948305
Semeru,2,-8.10805,112.92,3676,1000.0,5.6,0.0,22.0,101.0,6,22,17.356332494464517,184.034562673778,266.1266093174148,10.473826083098215
Semeru,2,-8.10805,112.92,3676,300.0,6.2,22.5,22.0,75.0,1,1,12.237024358840278,398.7415524599797,42.49885481895535,8.021149274248225
Semeru,2,-8.10805,112.92,3676,1000.0,0.2000000000000001,270.0,22.0,271.0,5,22,32.073123865856594,368.1372517919933,296.9726536195882,18.072825821231312
Semeru,2,-8.10805,112.92,3676,700.0,3.5,247.5,21.0,127.0,12,10,12.213570232467887,184.0459521216561,348.354122708439,8.093446790166983
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,21.0,110.0,1,23,7.671131386339246,153.3526151569362,258.70266916859066,4.903176065106292
Semeru,2,-8.10805,112.92,3676,600.0,5.3,315.0,22.0,97.0,5,22,38.96948729792477,674.9596707998548,305.56881601776763,19.846178734239807
Semeru,2,-8.10805,112.92,3676,500.0,1.7000000000000002,225.0,22.0,101.0,5,11,19.805019780306363,276.08595979475285,323.2986257600728,10.50151283172675
Semeru,2,-8.10805,112.92,3676,500.0,2.3,0.0,22.0,110.0,6,21,11.010449084330975,460.0578454709328,242.0818444160912,5.578568453022451
Semeru,2,-8.10805,112.92,3676,300.0,5.4,225.0,22.0,133.0,10,21,19.805019780306363,276.08595979467435,308.2300499233825,10.919809304175365
Semeru,2,-8.10805,112.92,3676,600.0,6.4,270.0,22.0,120.0,12,1,19.805019780306363,644.1608324260023,351.5078473870988,10.927262219519028
Semeru,2,-8.10805,112.92,3676,700.0,6.5,0.0,22.0,130.0,7,0,22.01769522279153,490.7588337967587,275.0827201084164,11.815688761873783
Semeru,2,-8.10805,112.92,3676,1000.0,6.9,0.0,22.0,124.0,1,12,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,400.0,1.3000000000000005,180.0,21.0,72.0,11,19,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911
Semeru,2,-8.10805,112.92,3676,1000.0,3.8,270.0,22.0,118.0,5,12,19.805019780306363,184.05730652983524,322.06310078380795,10.12400273261622
Semeru,2,-8.10805,112.92,3676,1000.0,10.900000000000002,202.5,22.0,243.0,7,7,15.800788837820228,245.333578817882,224.05543518504612,8.915590625675684
Semeru,2,-8.10805,112.92,3676,1000.0,4.4,270.0,22.0,100.0,5,19,31.143961434608883,306.7810431599944,300.79392884314336,17.040138941365363
Semeru,2,-8.10805,112.92,3676,500.0,2.7,225.0,22.0,117.0,10,19,19.805019780306363,276.08595979475285,316.2092800682928,9.932458831090695
Semeru,2,-8.10805,112.92,3676,900.0,1.0999999999999996,180.0,22.0,121.0,3,23,17.356332494464517,276.0347072824852,275.876272496669,9.315086244866745
Semeru,2,-8.10805,112.92,3676,600.0,0.2999999999999998,180.0,22.0,115.0,10,22,27.49404494471941,368.1146130595658,290.8741159573181,15.610354560446096
Semeru,2,-8.10805,112.92,3676,400.0,7.6,45.0,22.0,137.0,1,12,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,700.0,4.5,0.0,22.0,118.0,1,13,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,800.0,2.1,225.0,22.0,101.0,5,17,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312
Semeru,2,-8.10805,112.92,3676,600.0,0.8999999999999995,225.0,19.0,85.0,1,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Merapi,2,-7.54194,110.44194,2968,14970.0,3.6,315.0,75.0,105.0,2,22,189.74328728158784,7346.081782484242,287.75141068485664,119.08340233917366
Semeru,2,-8.10805,112.92,3676,500.0,7.3,45.0,21.0,96.0,11,16,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388
Semeru,2,-8.10805,112.92,3676,500.0,4.5,45.0,15.0,92.0,2,0,44.03378757601534,736.0467146698174,95.59592599032726,21.907823929282745
Semeru,2,-8.10805,112.92,3676,300.0,4.6,180.0,20.0,78.0,12,17,12.213570232467887,184.0459521216561,11.645877291560993,8.093446790166983
Raung,2,-8.125,114.0419444,3332,500.0,4.2,315.0,4.0,124.0,6,15,16.19508197677124,184.04140054715373,313.61476344437165,9.44835640352198
Semeru,2,-8.10805,112.92,3676,800.0,13.5,67.5,21.0,140.0,1,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,1.7999999999999998,0.0,22.0,172.0,3,19,5.508426167779602,306.705230313868,223.87026852672176,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,700.0,2.8,247.5,22.0,157.0,10,18,24.76132189975276,306.66697352226527,244.73027040291925,13.870185588934978
Semeru,2,-8.10805,112.92,3676,500.0,2.3,225.0,22.0,165.0,3,14,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376
Semeru,2,-8.10805,112.92,3676,500.0,8.2,45.0,22.0,115.0,12,22,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,600.0,2.0,180.0,22.0,104.0,11,22,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,500.0,8.8,0.0,22.0,150.0,11,8,12.237024358838871,214.72027747526548,64.19717233872018,7.742906794568976
Semeru,2,-8.10805,112.92,3676,900.0,0.8999999999999995,202.5,22.0,137.0,3,12,17.356332494464517,153.36213556148164,276.4155348355966,8.597948902876086
Semeru,2,-8.10805,112.92,3676,800.0,0.9999999999999996,225.0,22.0,119.0,12,19,7.671131386339246,92.01728133688896,258.70266916859066,4.465462553691876
Semeru,2,-8.10805,112.92,3676,1000.0,3.1,270.0,21.0,115.0,6,2,23.3189554732816,398.79083081452967,312.9895960983886,12.374527785942664
Semeru,2,-8.10805,112.92,3676,500.0,0.2999999999999998,45.0,22.0,124.0,7,22,29.604884777395323,490.8194840794211,300.4247697642096,15.89316535879961
Raung,2,-8.125,114.0419444,3332,1500.0,2.2,90.0,6.0,124.0,6,16,20.56774794853012,184.05276897144088,331.7050971937186,10.808584514424169
Semeru,2,-8.10805,112.92,3676,800.0,2.7,315.0,22.0,145.0,8,16,19.805019780306363,245.40974203978035,309.0901765988067,9.811183365289653
Semeru,2,-8.10805,112.92,3676,700.0,2.9,202.5,22.0,161.0,4,21,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,900.0,0.7999999999999994,45.0,22.0,133.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,500.0,11.2,270.0,22.0,110.0,8,1,22.760499255148485,736.1838084866507,303.7015999140932,11.885325678286703
Semeru,2,-8.10805,112.92,3676,300.0,6.4,225.0,22.0,115.0,10,2,33.456371774323614,1380.0875900059075,244.9560073335576,17.548522249577072
Semeru,2,-8.10805,112.92,3676,400.0,0.7999999999999994,45.0,15.0,89.0,12,22,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,400.0,7.1,0.0,19.0,57.0,1,1,28.03630333835644,889.6103148939824,53.091317418591416,15.50002531999482
Semeru,2,-8.10805,112.92,3676,700.0,1.3000000000000005,0.0,22.0,115.0,1,22,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,3.6,225.0,21.0,99.0,12,16,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,500.0,0.5,247.5,22.0,124.0,2,18,15.800788837819136,214.6668814655857,142.5776149134907,8.616325131581716
Semeru,2,-8.10805,112.92,3676,800.0,3.0,45.0,22.0,115.0,2,3,49.537884442127066,1134.9500380835864,82.36160643236627,25.98968812031832
Semeru,2,-8.10805,112.92,3676,800.0,6.7,67.5,22.0,132.0,4,2,22.01769522279153,1012.1272600357428,99.1643368678258,12.356056742580217
Semeru,2,-8.10805,112.92,3676,600.0,4.0,225.0,22.0,129.0,10,1,35.51446784494608,1042.667709975702,239.2180312981052,17.949851249726155
Semeru,2,-8.10805,112.92,3676,700.0,0.2999999999999998,135.0,22.0,144.0,3,18,12.213570232467887,153.37162676804678,305.5619231853726,6.19057482376291
Bromo,2,-7.941944444,112.95,2329,8645.0,1.6,180.0,9.0,124.0,3,0,38.96600368928141,398.7613002429145,222.9054925174944,20.32966871323359
Semeru,2,-8.10805,112.92,3676,500.0,9.3,0.0,22.0,122.0,2,17,12.601602777969266,184.0001841133592,143.89109617627446,7.418914513875479
Semeru,2,-8.10805,112.92,3676,500.0,2.3,45.0,22.0,113.0,2,22,12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
Semeru,2,-8.10805,112.92,3676,800.0,1.7000000000000002,0.0,22.0,115.0,4,22,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,800.0,4.0,270.0,22.0,147.0,5,15,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988
Semeru,2,-8.10805,112.92,3676,800.0,3.8,202.5,22.0,112.0,7,16,22.656981086711905,276.06892818248417,273.34788417641323,14.145161069261531
Semeru,2,-8.10805,112.92,3676,700.0,2.4,225.0,22.0,92.0,5,10,15.494548664356016,184.0459521217084,308.05562920594906,7.741237130528428
Semeru,2,-8.10805,112.92,3676,700.0,7.3,225.0,22.0,94.0,4,5,12.431279497761324,490.75883379689816,48.427908946832986,8.479499194659248
Semeru,2,-8.10805,112.92,3676,600.0,4.9,225.0,22.0,178.0,3,1,24.76132189975276,797.4335988160682,265.3942789606574,13.845306387301186
